Order_ID,Customer_ID,Order_Date,Region,Category,Product_Name,Quantity,Unit_Price,Discount,Sales_Amount,Profit,Payment_Method,Customer_Type,Sales_Channel
ORD0671,CUST3369,2024-08-23,North,Food,Groceries,10,698.94,0.11,6220.57,321.08,Debit Card,New,Retail
ORD0672,CUST8794,2023-07-13,West,Furniture,Table,4,1288.3,0.06,4844.01,308.47,Net Banking,Returning,Retail
ORD0673,CUST9125,2023-02-13,South,Sports,Tennis Racket,7,670.67,0.03,4553.85,1025.62,Credit Card,New,Online
ORD0674,CUST4363,2024-01-20,West,Food,Beverages,4,971.88,0.23,2993.39,637.38,Debit Card,New,Retail
ORD0675,CUST6896,2023-07-19,North,Electronics,Laptop,6,79.43,0.03,462.28,49.98,Credit Card,New,Online
ORD0676,CUST5029,2024-07-21,South,Furniture,Table,4,1773.06,0.22,5531.95,652.57,Debit Card,New,Online
ORD0677,CUST6544,2023-04-24,South,Furniture,Chair,1,1666.26,0.04,1599.61,289.49,UPI,Returning,Online
ORD0678,CUST2071,2024-03-20,North,Furniture,Sofa,3,1883.5,0.29,4011.86,1001.12,Debit Card,New,Online
ORD0679,CUST4098,2023-02-17,East,Clothing,Shoes,6,649.54,0.13,3390.6,600.91,Debit Card,Returning,Online
ORD0680,CUST2333,2023-08-03,West,Electronics,Headphones,3,1705.98,0.29,3633.74,825.47,Net Banking,New,Online
ORD0681,CUST7125,2024-12-30,West,Sports,Gym Kit,9,761.05,0.16,5753.54,493.65,Cash,Returning,Retail
ORD0682,CUST4840,2024-04-07,West,Sports,Gym Kit,10,1306.48,0.06,12280.91,2812.05,Debit Card,Returning,Retail
ORD0683,CUST8282,2023-10-30,East,Food,Beverages,6,523.97,0.03,3049.51,610.89,Debit Card,New,Retail
ORD0684,CUST6194,2024-05-24,East,Sports,Tennis Racket,7,913.28,0.13,5561.88,686.91,Cash,New,Online
ORD0685,CUST9401,2024-05-28,North,Food,Beverages,5,1297.8,0.11,5775.21,383.96,UPI,New,Online
ORD0686,CUST5096,2023-12-04,East,Electronics,Laptop,6,95.8,0.06,540.31,48.27,UPI,New,Online
ORD0687,CUST7647,2024-02-18,North,Sports,Tennis Racket,1,1544.75,0.08,1421.17,169.58,Cash,New,Retail
ORD0688,CUST8559,2024-04-24,East,Clothing,Jeans,4,959.39,0.15,3261.93,675.86,Credit Card,Returning,Online
ORD0689,CUST3102,2023-05-23,East,Food,Bakery,4,888.59,0.26,2630.23,147.35,Credit Card,Returning,Retail
ORD0690,CUST9808,2024-12-08,East,Furniture,Table,7,862.92,0.23,4651.14,942.17,UPI,New,Online
ORD0691,CUST7404,2024-08-10,West,Clothing,Jeans,6,1145.02,0.24,5221.29,1215.26,Debit Card,Returning,Online
ORD0692,CUST5991,2024-10-16,North,Sports,Gym Kit,4,960.06,0.1,3456.22,837.74,Debit Card,New,Online
ORD0693,CUST4373,2023-10-18,South,Electronics,Tablet,1,389.65,0.02,381.86,92.64,UPI,New,Retail
ORD0694,CUST3572,2024-02-05,North,Electronics,Headphones,9,41.87,0.1,339.15,78.67,Debit Card,Returning,Retail
ORD0695,CUST8778,2024-12-27,South,Electronics,Tablet,4,277.27,0.06,1042.54,142.24,Net Banking,Returning,Online
ORD0696,CUST5044,2024-02-13,East,Sports,Gym Kit,5,419.37,0.3,1467.79,204.24,Net Banking,Returning,Retail
ORD0697,CUST5873,2024-12-18,West,Food,Snacks,2,590.07,0.26,873.3,123.36,Net Banking,New,Retail
ORD0698,CUST2565,2023-07-07,West,Clothing,Jeans,10,1471.82,0.14,12657.65,2938.68,Credit Card,New,Online
ORD0699,CUST7738,2024-05-20,North,Furniture,Sofa,2,1402.13,0.22,2187.32,204.41,UPI,New,Online
ORD0700,CUST1437,2024-04-18,North,Sports,Tennis Racket,7,912.85,0.08,5878.75,888.94,Cash,Returning,Retail
ORD0701,CUST6359,2023-05-20,West,Food,Beverages,7,94.79,0.08,610.45,117.1,Cash,Returning,Online
ORD0702,CUST1295,2023-06-24,North,Electronics,Smartphone,8,297.71,0.25,1786.26,389.96,Debit Card,Returning,Online
ORD0703,CUST8219,2023-06-07,East,Sports,Gym Kit,3,173.62,0.23,401.06,74.39,Debit Card,New,Online
ORD0704,CUST2684,2024-10-18,West,Sports,Cricket Bat,8,1399.55,0.25,8397.3,1782.77,UPI,Returning,Online
ORD0705,CUST4908,2024-01-19,South,Sports,Football,1,1549.37,0.23,1193.01,281.27,Credit Card,New,Retail
ORD0706,CUST3750,2023-04-09,South,Electronics,Laptop,6,1644.64,0.2,7894.27,494.45,Credit Card,Returning,Online
ORD0707,CUST8010,2024-02-09,North,Furniture,Sofa,9,1261.04,0.19,9192.98,2177.5,Debit Card,New,Online
ORD0708,CUST8516,2023-08-06,South,Furniture,Sofa,3,49.69,0.2,119.26,6.25,Credit Card,Returning,Retail
ORD0709,CUST9784,2023-04-15,South,Electronics,Laptop,4,833.97,0.23,2568.63,385.08,UPI,New,Retail
ORD0710,CUST8899,2024-11-13,North,Food,Beverages,6,367.16,0.23,1696.28,318.09,UPI,New,Retail
ORD0711,CUST3032,2024-09-23,East,Food,Beverages,9,1183.19,0.3,7454.1,719.48,Debit Card,Returning,Online
ORD0712,CUST4348,2024-01-20,North,Sports,Football,1,292.36,0.15,248.51,22.47,Debit Card,Returning,Retail
ORD0713,CUST5726,2024-02-29,North,Clothing,Jacket,6,1294.33,0.23,5979.8,921.93,Debit Card,Returning,Retail
ORD0714,CUST4644,2024-12-04,West,Clothing,Jeans,9,127.07,0.28,823.41,203.94,Net Banking,Returning,Online
ORD0715,CUST3318,2024-10-11,South,Food,Snacks,2,1742.34,0.02,3414.99,302.2,Debit Card,New,Online
ORD0716,CUST4236,2023-06-18,South,Sports,Cricket Bat,4,1024.7,0.13,3565.96,511.41,Cash,New,Online
ORD0717,CUST2310,2024-05-07,East,Furniture,Sofa,10,907.58,0.19,7351.4,767.28,Cash,Returning,Online
ORD0718,CUST1324,2024-05-08,West,Food,Bakery,7,1020.48,0.22,5571.82,1125.87,Cash,New,Retail
ORD0719,CUST5640,2024-04-09,West,Sports,Cricket Bat,9,1458.76,0.08,12078.53,1723.97,Net Banking,Returning,Online
ORD0720,CUST7131,2024-05-27,West,Furniture,Table,8,407.52,0.27,2379.92,120.99,Cash,Returning,Retail
ORD0721,CUST3039,2023-02-09,West,Furniture,Bed,8,629.47,0.3,3525.03,226.47,Net Banking,New,Online
ORD0722,CUST1945,2024-12-14,West,Food,Groceries,6,1029.02,0.15,5248.0,985.04,Cash,New,Online
ORD0723,CUST3422,2024-10-22,East,Food,Snacks,6,1269.29,0.2,6092.59,1154.51,Net Banking,Returning,Online
ORD0724,CUST2512,2023-04-30,West,Furniture,Table,10,1165.12,0.2,9320.96,766.98,Cash,New,Online
ORD0725,CUST7271,2024-11-05,East,Food,Beverages,7,520.69,0.09,3316.8,807.76,Cash,New,Online
ORD0726,CUST6047,2024-12-16,North,Sports,Tennis Racket,3,552.66,0.06,1558.5,311.17,Debit Card,Returning,Online
ORD0727,CUST3890,2023-06-24,East,Electronics,Laptop,7,1059.42,0.2,5932.75,1166.43,Debit Card,New,Online
ORD0728,CUST4292,2023-07-10,North,Food,Beverages,9,1898.0,0.14,14690.52,3127.23,Debit Card,New,Retail
ORD0729,CUST7188,2023-03-29,North,Food,Bakery,10,236.21,0.19,1913.3,126.21,UPI,New,Retail
ORD0730,CUST1118,2023-09-30,North,Electronics,Smartphone,8,980.68,0.23,6040.99,313.54,Credit Card,New,Online
ORD0731,CUST6620,2024-01-15,East,Food,Groceries,8,957.0,0.1,6890.4,936.34,Debit Card,Returning,Retail
ORD0732,CUST7583,2024-12-16,South,Food,Snacks,6,1748.69,0.24,7974.03,403.62,Credit Card,New,Retail
ORD0733,CUST4079,2024-02-28,North,Clothing,Jacket,8,1244.34,0.2,7963.78,1155.07,UPI,New,Retail
ORD0734,CUST6707,2023-03-25,West,Electronics,Headphones,8,482.45,0.15,3280.66,649.05,Cash,New,Retail
ORD0735,CUST1520,2024-05-31,South,Furniture,Table,3,1742.32,0.26,3867.95,800.56,Cash,New,Retail
ORD0736,CUST4946,2024-07-07,South,Sports,Gym Kit,3,1794.89,0.29,3823.12,559.83,Debit Card,New,Online
ORD0737,CUST4610,2023-10-15,East,Electronics,Tablet,1,337.27,0.28,242.83,55.98,Cash,New,Online
ORD0738,CUST2059,2024-08-12,East,Sports,Gym Kit,2,1595.17,0.1,2871.31,272.09,Cash,Returning,Retail
ORD0739,CUST4082,2024-08-29,North,Clothing,Jeans,5,249.07,0.03,1207.99,81.94,Net Banking,Returning,Online
ORD0740,CUST7359,2023-07-14,West,Furniture,Bed,10,1479.1,0.09,13459.81,2261.41,UPI,Returning,Online
ORD0741,CUST5863,2023-05-29,South,Sports,Cricket Bat,2,802.72,0.16,1348.57,191.66,Cash,Returning,Online
ORD0742,CUST6245,2023-02-05,East,Sports,Tennis Racket,3,1499.18,0.25,3373.15,727.08,Net Banking,New,Retail
ORD0743,CUST3501,2023-12-08,South,Sports,Gym Kit,4,1000.15,0.21,3160.47,396.14,Debit Card,New,Online
ORD0744,CUST9977,2023-01-23,West,Food,Bakery,5,1969.09,0.2,7876.36,1730.47,UPI,Returning,Retail
ORD0745,CUST9978,2023-07-19,West,Furniture,Bed,7,162.21,0.22,885.67,94.3,Credit Card,New,Retail
ORD0746,CUST8904,2024-12-13,East,Sports,Football,5,925.91,0.05,4398.07,340.9,Debit Card,New,Online
ORD0747,CUST7169,2023-06-01,West,Clothing,T-Shirt,6,1457.4,0.17,7257.85,1347.52,Debit Card,New,Online
ORD0748,CUST8107,2023-12-13,South,Furniture,Bed,3,1891.23,0.04,5446.74,833.83,Cash,New,Online
ORD0749,CUST7150,2024-10-30,North,Electronics,Smartphone,7,987.48,0.21,5460.76,1315.56,Cash,Returning,Retail
ORD0750,CUST9351,2024-11-15,South,Food,Groceries,1,257.6,0.02,252.45,37.32,Credit Card,Returning,Retail
ORD0751,CUST3051,2024-08-08,North,Electronics,Smartphone,7,978.7,0.19,5549.23,758.75,UPI,New,Online
ORD0752,CUST2047,2024-05-15,North,Food,Snacks,7,1121.0,0.16,6591.48,1400.29,Debit Card,New,Online
ORD0753,CUST4378,2023-05-12,South,Sports,Cricket Bat,1,1118.35,0.24,849.95,63.41,Credit Card,Returning,Online
ORD0754,CUST1001,2024-11-04,South,Electronics,Laptop,9,611.18,0.29,3905.44,329.31,UPI,New,Retail
ORD0755,CUST9818,2023-12-27,South,Sports,Gym Kit,3,1162.6,0.21,2755.36,425.79,Credit Card,New,Online
ORD0756,CUST4539,2024-09-08,East,Electronics,Smartphone,3,613.42,0.25,1380.19,333.29,UPI,New,Retail
ORD0757,CUST5164,2023-03-27,West,Electronics,Headphones,5,775.93,0.27,2832.14,368.21,Debit Card,New,Online
ORD0758,CUST7876,2023-06-17,South,Furniture,Table,6,1136.01,0.19,5521.01,840.77,UPI,Returning,Retail
ORD0759,CUST2080,2024-02-21,East,Electronics,Smartphone,2,554.85,0.16,932.15,174.12,Credit Card,Returning,Retail
ORD0760,CUST7203,2023-08-16,North,Furniture,Table,4,561.82,0.03,2179.86,536.02,Credit Card,New,Retail
ORD0761,CUST5440,2024-07-18,North,Sports,Gym Kit,2,1067.34,0.21,1686.4,376.2,Credit Card,New,Retail
ORD0762,CUST7597,2024-07-18,West,Food,Beverages,6,1616.05,0.2,7757.04,1611.52,Net Banking,New,Retail
ORD0763,CUST7064,2024-10-16,South,Electronics,Smartphone,3,302.49,0.17,753.2,77.94,Net Banking,Returning,Retail
ORD0764,CUST9529,2024-03-14,South,Clothing,Shoes,6,1600.97,0.15,8164.95,858.66,UPI,New,Retail
ORD0765,CUST3705,2023-04-06,North,Food,Groceries,2,1276.66,0.02,2502.25,245.24,Credit Card,Returning,Retail
ORD0766,CUST9722,2024-12-02,North,Electronics,Tablet,9,1866.23,0.04,16124.23,2411.56,Cash,New,Online
ORD0767,CUST1693,2024-06-24,West,Electronics,Tablet,9,1504.34,0.07,12591.33,2490.52,Debit Card,New,Online
ORD0768,CUST3793,2024-01-24,East,Electronics,Headphones,3,1037.1,0.29,2209.02,297.21,Credit Card,Returning,Online
ORD0769,CUST7449,2024-10-08,South,Sports,Football,5,612.37,0.09,2786.28,258.05,UPI,New,Retail
ORD0770,CUST2755,2023-12-29,North,Sports,Gym Kit,1,724.37,0.18,593.98,68.73,UPI,New,Retail
ORD0771,CUST7729,2023-06-07,North,Furniture,Chair,2,872.99,0.06,1641.22,255.73,Cash,New,Online
ORD0772,CUST9788,2023-07-06,East,Furniture,Table,8,802.81,0.09,5844.46,792.91,Credit Card,Returning,Retail
ORD0773,CUST4251,2024-12-27,North,Clothing,Jeans,6,1499.24,0.0,8995.44,2039.4,Debit Card,Returning,Online
ORD0774,CUST8852,2023-07-23,East,Clothing,Shoes,7,1492.97,0.27,7629.08,626.06,Credit Card,Returning,Retail
ORD0775,CUST7370,2024-05-28,South,Sports,Gym Kit,3,663.28,0.23,1532.18,346.81,Credit Card,New,Online
ORD0776,CUST6605,2024-11-25,West,Clothing,Jeans,6,1010.0,0.23,4666.2,454.03,Net Banking,New,Retail
ORD0777,CUST9376,2023-06-06,South,Food,Groceries,5,982.14,0.23,3781.24,376.42,Debit Card,Returning,Online
ORD0778,CUST9230,2024-12-18,South,Furniture,Table,7,412.86,0.21,2283.12,484.0,Debit Card,New,Online
ORD0779,CUST1289,2024-03-12,South,Electronics,Smartphone,7,95.97,0.3,470.25,110.89,Credit Card,New,Retail
ORD0780,CUST1846,2024-03-13,East,Food,Groceries,4,459.11,0.13,1597.7,99.49,Credit Card,Returning,Retail
ORD0781,CUST1854,2023-01-01,East,Furniture,Sofa,7,509.0,0.27,2600.99,224.6,Debit Card,Returning,Retail
ORD0782,CUST2827,2023-11-08,North,Furniture,Chair,7,385.98,0.28,1945.34,238.72,Credit Card,New,Retail
ORD0783,CUST7292,2023-08-04,North,Furniture,Sofa,10,1067.15,0.11,9497.64,1710.05,Credit Card,New,Online
ORD0784,CUST6618,2024-07-13,East,Electronics,Smartphone,4,1415.23,0.28,4075.86,264.83,Cash,New,Online
ORD0785,CUST6690,2024-07-27,East,Electronics,Smartphone,4,848.06,0.21,2679.87,611.86,Cash,New,Retail
ORD0786,CUST5491,2023-06-20,South,Electronics,Tablet,7,1057.05,0.29,5253.54,1093.67,UPI,New,Online
ORD0787,CUST8172,2023-06-19,West,Clothing,Shoes,8,1375.69,0.26,8144.08,1989.66,Net Banking,Returning,Retail
ORD0788,CUST1145,2024-12-14,West,Sports,Tennis Racket,4,384.45,0.05,1460.91,136.68,Net Banking,Returning,Retail
ORD0789,CUST5781,2023-09-01,North,Clothing,Jacket,5,1113.26,0.05,5287.98,312.64,Debit Card,Returning,Online
ORD0790,CUST6692,2024-10-26,East,Furniture,Chair,4,1979.28,0.06,7442.09,545.04,UPI,New,Retail
ORD0791,CUST6824,2023-01-11,South,Clothing,Shoes,10,603.89,0.3,4227.23,740.57,UPI,New,Retail
ORD0792,CUST4377,2024-09-10,West,Electronics,Laptop,7,1892.4,0.08,12187.06,2135.73,Debit Card,Returning,Retail
ORD0793,CUST8848,2023-06-01,North,Clothing,Shoes,3,903.19,0.22,2113.46,289.08,Cash,New,Retail
ORD0794,CUST1344,2023-10-16,East,Clothing,Jeans,4,1147.92,0.28,3306.01,284.59,Debit Card,New,Retail
ORD0795,CUST7594,2024-10-22,North,Sports,Cricket Bat,2,304.17,0.13,529.26,74.63,Net Banking,New,Online
ORD0796,CUST1716,2024-10-21,South,Sports,Football,7,780.3,0.03,5298.24,279.27,Debit Card,New,Retail
ORD0797,CUST2392,2023-12-13,South,Clothing,T-Shirt,1,1916.08,0.03,1858.6,366.56,Debit Card,Returning,Retail
ORD0798,CUST9906,2023-10-01,North,Clothing,Jacket,6,968.24,0.07,5402.78,857.45,Credit Card,New,Online
ORD0799,CUST1393,2023-08-18,South,Sports,Tennis Racket,2,1032.85,0.25,1549.27,121.41,Cash,Returning,Online
ORD0800,CUST9057,2023-04-26,South,Furniture,Sofa,4,1844.95,0.21,5830.04,1092.28,Credit Card,New,Online
ORD0801,CUST1710,2023-03-28,South,Furniture,Sofa,2,1239.08,0.04,2379.03,558.27,Debit Card,Returning,Retail
ORD0802,CUST6707,2023-10-21,North,Sports,Cricket Bat,7,317.44,0.2,1777.66,196.1,UPI,Returning,Retail
ORD0803,CUST6247,2023-05-31,South,Furniture,Chair,1,1726.19,0.29,1225.59,251.93,Cash,Returning,Retail
ORD0804,CUST3089,2023-11-27,South,Electronics,Laptop,10,866.36,0.22,6757.61,533.4,Cash,Returning,Retail
ORD0805,CUST3264,2023-12-08,South,Food,Bakery,8,1392.97,0.12,9806.51,2046.62,Cash,Returning,Retail
ORD0806,CUST9633,2024-03-07,South,Sports,Gym Kit,9,1081.7,0.07,9053.83,604.1,Credit Card,New,Retail
ORD0807,CUST1976,2023-04-23,East,Electronics,Smartphone,1,737.55,0.14,634.29,48.66,UPI,New,Retail
ORD0808,CUST1915,2023-08-18,South,Food,Beverages,9,1944.2,0.27,12773.39,1258.17,Credit Card,New,Retail
ORD0809,CUST3591,2024-05-03,North,Electronics,Tablet,6,127.09,0.03,739.66,123.02,Debit Card,Returning,Online
ORD0810,CUST8696,2023-07-06,South,Electronics,Smartphone,2,44.71,0.25,67.06,8.94,Net Banking,Returning,Retail
ORD0811,CUST1983,2023-06-09,North,Food,Groceries,8,1567.17,0.21,9904.51,1063.29,Net Banking,New,Online
ORD0812,CUST9222,2023-09-22,East,Electronics,Tablet,7,1366.21,0.26,7076.97,1138.2,Debit Card,Returning,Online
ORD0813,CUST1917,2024-02-15,South,Furniture,Chair,9,767.57,0.29,4904.77,974.22,Cash,New,Online
ORD0814,CUST7086,2023-02-25,West,Food,Bakery,6,1312.35,0.12,6929.21,873.73,Debit Card,Returning,Online
ORD0815,CUST3666,2023-10-16,North,Electronics,Laptop,6,1214.32,0.25,5464.44,303.88,Credit Card,New,Online
ORD0816,CUST1735,2023-03-29,West,Furniture,Table,9,419.42,0.28,2717.84,266.53,Credit Card,New,Retail
ORD0817,CUST4192,2024-05-27,East,Electronics,Headphones,1,1961.47,0.23,1510.33,365.12,Cash,Returning,Online
ORD0818,CUST1388,2023-06-03,West,Electronics,Headphones,7,1795.09,0.15,10680.79,1606.77,Cash,New,Retail
ORD0819,CUST4533,2023-08-26,South,Clothing,Jeans,8,175.93,0.19,1140.03,274.25,Debit Card,Returning,Retail
ORD0820,CUST7350,2024-12-30,South,Clothing,Jacket,5,733.43,0.26,2713.69,369.55,Debit Card,New,Online
ORD0821,CUST2428,2024-07-14,West,Sports,Gym Kit,2,1613.36,0.04,3097.65,694.16,Credit Card,Returning,Retail
ORD0822,CUST3935,2023-03-14,West,Clothing,Jacket,3,154.96,0.17,385.85,46.56,UPI,Returning,Retail
ORD0823,CUST7568,2023-10-21,West,Food,Beverages,2,1943.93,0.15,3304.68,405.47,Net Banking,New,Retail
ORD0824,CUST1699,2024-11-29,North,Furniture,Sofa,6,185.31,0.12,978.44,137.0,Debit Card,New,Online
ORD0825,CUST8573,2024-02-02,North,Electronics,Headphones,7,333.25,0.12,2052.82,132.6,UPI,Returning,Retail
ORD0826,CUST8096,2024-02-11,South,Sports,Gym Kit,2,189.93,0.22,296.29,69.18,Cash,Returning,Online
ORD0827,CUST8447,2023-10-13,North,Furniture,Sofa,10,982.86,0.21,7764.59,1127.76,Net Banking,New,Retail
ORD0828,CUST6922,2023-03-05,West,Clothing,Jeans,6,1145.05,0.3,4809.21,985.12,Cash,New,Online
ORD0829,CUST5487,2023-03-12,West,Clothing,T-Shirt,7,554.3,0.19,3142.88,209.69,Credit Card,Returning,Retail
ORD0830,CUST6603,2024-03-14,East,Food,Beverages,5,384.48,0.02,1883.95,431.41,Debit Card,New,Retail
ORD0831,CUST6811,2024-03-23,West,Food,Bakery,8,1080.3,0.24,6568.22,1596.85,Credit Card,New,Online
ORD0832,CUST1232,2023-11-21,South,Sports,Cricket Bat,6,1334.84,0.25,6006.78,1182.56,Cash,New,Retail
ORD0833,CUST8361,2023-05-09,North,Furniture,Chair,7,540.35,0.22,2950.31,730.64,Credit Card,New,Online
ORD0834,CUST1235,2024-11-26,East,Food,Beverages,10,767.56,0.1,6908.04,1661.21,UPI,New,Retail
ORD0835,CUST9887,2023-12-27,West,Furniture,Chair,8,1304.85,0.14,8977.37,1185.71,Net Banking,Returning,Online
ORD0836,CUST7251,2024-03-22,East,Clothing,Shoes,7,758.78,0.17,4408.51,363.84,Cash,Returning,Online
ORD0837,CUST9924,2024-05-23,North,Electronics,Laptop,2,1306.26,0.18,2142.27,283.33,Cash,New,Retail
ORD0838,CUST3038,2024-04-25,East,Food,Beverages,4,1558.22,0.17,5173.29,377.13,Cash,Returning,Retail
ORD0839,CUST7794,2023-11-11,South,Electronics,Headphones,4,1024.97,0.08,3771.89,685.49,Credit Card,Returning,Online
ORD0840,CUST6201,2024-09-06,East,Electronics,Laptop,3,1585.21,0.25,3566.72,548.54,Debit Card,Returning,Online
ORD0841,CUST8030,2024-08-14,South,Sports,Gym Kit,4,1240.21,0.12,4365.54,263.31,Cash,New,Retail
ORD0842,CUST7422,2023-05-02,East,Furniture,Table,7,477.32,0.21,2639.58,198.67,Net Banking,New,Retail
ORD0843,CUST1455,2023-06-06,North,Clothing,T-Shirt,2,70.77,0.0,141.54,28.88,Net Banking,Returning,Online
ORD0844,CUST9772,2023-07-18,South,Clothing,Shoes,6,389.38,0.2,1869.02,176.34,Cash,Returning,Online
ORD0845,CUST2817,2023-04-16,West,Furniture,Chair,3,1262.33,0.19,3067.46,508.8,Net Banking,New,Online
ORD0846,CUST4407,2024-01-06,West,Clothing,Jacket,5,1791.32,0.03,8687.9,1293.19,Credit Card,Returning,Online
ORD0847,CUST6137,2024-01-20,West,Food,Snacks,8,1919.25,0.02,15046.92,2820.81,Debit Card,New,Retail
ORD0848,CUST6681,2023-12-18,West,Electronics,Smartphone,10,1269.8,0.26,9396.52,690.09,Net Banking,New,Online
ORD0849,CUST3496,2024-06-08,South,Sports,Tennis Racket,2,401.83,0.01,795.62,43.45,UPI,New,Online
ORD0850,CUST5483,2023-10-02,West,Electronics,Headphones,3,455.13,0.22,1065.0,253.44,Debit Card,New,Retail
ORD0851,CUST4163,2024-02-14,East,Sports,Tennis Racket,8,1495.49,0.15,10169.33,1551.14,Debit Card,New,Retail
ORD0852,CUST8992,2023-07-30,West,Food,Snacks,10,1590.44,0.18,13041.61,1084.16,Cash,Returning,Retail
ORD0853,CUST2052,2024-10-09,West,Furniture,Chair,10,778.43,0.06,7317.24,882.34,Debit Card,New,Retail
ORD0854,CUST6771,2024-06-27,West,Sports,Gym Kit,5,1215.69,0.26,4498.05,1079.87,Credit Card,New,Online
ORD0855,CUST3376,2024-01-16,East,Furniture,Bed,3,728.33,0.02,2141.29,388.41,Credit Card,New,Retail
ORD0856,CUST2085,2024-07-29,West,Electronics,Headphones,4,941.45,0.24,2862.01,657.54,UPI,New,Online
ORD0857,CUST7909,2024-08-10,West,Electronics,Headphones,10,1893.62,0.24,14391.51,2651.91,UPI,Returning,Online
ORD0858,CUST8418,2023-05-08,South,Clothing,T-Shirt,8,1007.33,0.3,5641.05,757.3,Net Banking,Returning,Retail
ORD0859,CUST8565,2023-01-05,East,Clothing,T-Shirt,5,55.32,0.23,212.98,35.17,Debit Card,Returning,Online
ORD0860,CUST5931,2024-03-01,East,Sports,Football,6,1296.66,0.02,7624.36,526.26,UPI,Returning,Retail
ORD0861,CUST9082,2024-04-10,North,Electronics,Headphones,8,1232.39,0.12,8676.03,1642.3,UPI,New,Online
ORD0862,CUST4708,2024-03-22,South,Clothing,T-Shirt,1,294.69,0.3,206.28,45.85,Credit Card,New,Retail
ORD0863,CUST2229,2023-11-08,East,Sports,Football,1,534.18,0.24,405.98,29.3,UPI,Returning,Retail
ORD0864,CUST7771,2024-08-21,West,Clothing,Jeans,10,932.17,0.04,8948.83,1990.03,Credit Card,New,Retail
ORD0865,CUST2356,2023-10-31,East,Food,Groceries,6,1549.84,0.14,7997.17,546.69,Net Banking,New,Online
ORD0866,CUST4078,2024-01-30,West,Electronics,Laptop,8,139.33,0.0,1114.64,103.91,Credit Card,Returning,Online
ORD0867,CUST3130,2023-04-19,South,Sports,Tennis Racket,5,1422.85,0.2,5691.4,1249.61,UPI,Returning,Retail
ORD0868,CUST2672,2023-11-11,South,Sports,Cricket Bat,7,392.15,0.08,2525.45,209.21,Cash,New,Online
ORD0869,CUST6766,2024-04-08,East,Clothing,T-Shirt,8,390.32,0.01,3091.33,563.79,Credit Card,New,Retail
ORD0870,CUST5466,2024-03-27,East,Food,Beverages,3,805.92,0.13,2103.45,245.57,Credit Card,New,Retail
ORD0871,CUST9087,2024-09-14,West,Food,Beverages,5,395.11,0.05,1876.77,197.41,Credit Card,New,Online
ORD0872,CUST9718,2023-03-09,North,Electronics,Smartphone,2,125.21,0.01,247.92,25.59,UPI,New,Retail
ORD0873,CUST4370,2024-05-22,South,Food,Bakery,2,455.38,0.25,683.07,128.65,Debit Card,Returning,Retail
ORD0874,CUST6002,2024-05-03,South,Sports,Tennis Racket,1,206.6,0.15,175.61,33.38,Debit Card,Returning,Online
ORD0875,CUST8011,2024-04-30,East,Clothing,Jeans,6,1801.74,0.04,10378.02,545.33,Credit Card,New,Retail
ORD0876,CUST5055,2024-05-15,West,Electronics,Smartphone,1,1196.13,0.29,849.25,141.51,Credit Card,New,Online
ORD0877,CUST2638,2023-04-07,East,Sports,Tennis Racket,4,1060.03,0.05,4028.11,319.5,UPI,Returning,Retail
ORD0878,CUST6467,2023-11-05,West,Furniture,Sofa,8,522.0,0.14,3591.36,774.12,Credit Card,Returning,Online
ORD0879,CUST8056,2023-09-08,East,Clothing,Shoes,4,1325.55,0.04,5090.11,761.31,Debit Card,New,Online
ORD0880,CUST9632,2024-04-05,South,Food,Snacks,5,1756.75,0.2,7027.0,1615.12,UPI,Returning,Retail
ORD0881,CUST3014,2023-12-18,West,Food,Bakery,5,632.46,0.01,3130.68,482.17,Cash,Returning,Retail
ORD0882,CUST5747,2024-06-19,South,Electronics,Laptop,8,1855.92,0.04,14253.47,2653.78,UPI,Returning,Retail
ORD0883,CUST1871,2023-05-07,West,Electronics,Headphones,1,918.64,0.07,854.34,183.76,UPI,New,Retail
ORD0884,CUST3540,2024-05-29,North,Furniture,Chair,1,517.84,0.11,460.88,49.15,UPI,New,Online
ORD0885,CUST7328,2024-11-25,West,Food,Snacks,5,453.34,0.14,1949.36,235.73,Cash,New,Retail
ORD0886,CUST3280,2024-08-15,South,Furniture,Sofa,3,1136.54,0.2,2727.7,312.31,UPI,New,Retail
ORD0887,CUST9942,2024-04-17,South,Sports,Cricket Bat,5,623.89,0.09,2838.7,668.3,Cash,Returning,Online
ORD0888,CUST8006,2023-12-29,West,Clothing,Shoes,6,1017.55,0.21,4823.19,586.07,Cash,Returning,Retail
ORD0889,CUST9391,2023-09-06,East,Electronics,Laptop,7,195.09,0.04,1311.0,303.33,Debit Card,Returning,Online
ORD0890,CUST8540,2024-06-14,North,Food,Beverages,7,1346.76,0.14,8107.5,1642.57,Credit Card,New,Retail
ORD0891,CUST1997,2023-12-06,North,Electronics,Headphones,10,212.85,0.09,1936.94,283.36,Net Banking,New,Online
ORD0892,CUST3535,2024-11-22,East,Sports,Cricket Bat,9,1486.04,0.15,11368.21,1076.67,UPI,New,Retail
ORD0893,CUST2587,2024-06-16,South,Sports,Cricket Bat,2,152.94,0.05,290.59,65.67,Debit Card,New,Retail
ORD0894,CUST4849,2023-07-08,East,Electronics,Tablet,7,130.19,0.04,874.88,114.53,Net Banking,Returning,Online
